"alice" "great_expectations"
"riddles" 0.00735348187366718 0.000532626005997369
"rings" 0 0.00159787801799211
"rippling" 0.00367674093683359 0.00106525201199474
"riveted" 0 0.00159787801799211
"robbed" 0 0.00159787801799211
"robbery" 0 0.00159787801799211
"rogues" 0 0.00159787801799211
"rose-tree" 0.0110302228105008 0
"roses" 0.0110302228105008 0
"roughly" 0.00367674093683359 0.00106525201199474
"rounds" 0 0.00159787801799211
"rowing" 0 0.00159787801799211
"rows" 0 0.00159787801799211
"rub" 0 0.00159787801799211
"rumple" 0 0.00159787801799211
"rushes" 0 0.00159787801799211
"sacrifice" 0 0.00159787801799211
"sail" 0 0.00159787801799211
"saint" 0 0.00159787801799211
"salad" 0 0.00159787801799211
"sand" 0.00367674093683359 0.00106525201199474
"scatter" 0 0.00159787801799211
"scornfully" 0 0.00159787801799211
"scoundrel" 0 0.00159787801799211
"scratched" 0 0.00159787801799211
"scratching" 0.00367674093683359 0.00106525201199474
"scuffle" 0 0.00159787801799211
"seal" 0 0.00159787801799211
"secluded" 0 0.00159787801799211
"seclusion" 0 0.00159787801799211
"seeds" 0 0.00159787801799211
"seedsman" 0 0.00159787801799211
"seizing" 0 0.00159787801799211
"self-possessed" 0 0.00159787801799211
"serpents" 0.0110302228105008 0
"servile" 0 0.00159787801799211
"serving" 0 0.00159787801799211
"settles" 0 0.00159787801799211
"sex" 0 0.00159787801799211
"shabby" 0 0.00159787801799211
"shade" 0.00367674093683359 0.00106525201199474
"shadowy" 0 0.00159787801799211
"sharing" 0.00367674093683359 0.00106525201199474
"shawl" 0 0.00159787801799211
"shedding" 0.00367674093683359 0.00106525201199474
"sheet" 0 0.00159787801799211
"sheltered" 0 0.00159787801799211
"shelves" 0.00367674093683359 0.00106525201199474
"shepherd" 0.00367674093683359 0.00106525201199474
"shirt" 0 0.00159787801799211
"shirt-collar" 0 0.00159787801799211
"shone" 0 0.00159787801799211
"shooting" 0 0.00159787801799211
"shops" 0 0.00159787801799211
"shorter" 0.00735348187366718 0.000532626005997369
"shorts" 0 0.00159787801799211
"shouting" 0.00735348187366718 0.000532626005997369
"shrank" 0 0.00159787801799211
"shrieked" 0.00367674093683359 0.00106525201199474
"shrieks" 0.00367674093683359 0.00106525201199474
"shrink" 0.00367674093683359 0.00106525201199474
"shuddering" 0 0.00159787801799211
"shutters" 0 0.00159787801799211
"signified" 0 0.00159787801799211
"signs" 0 0.00159787801799211
"silk" 0 0.00159787801799211
"sitter" 0 0.00159787801799211
"sitters" 0 0.00159787801799211
"skeleton" 0 0.00159787801799211
"slab" 0 0.00159787801799211
"slacken" 0 0.00159787801799211
"sleet" 0 0.00159787801799211
"slices" 0 0.00159787801799211
"slightest" 0.00367674093683359 0.00106525201199474
"slightly" 0 0.00159787801799211
"slimy" 0 0.00159787801799211
"sling" 0 0.00159787801799211
"slit" 0 0.00159787801799211
"slung" 0 0.00159787801799211
"sly" 0 0.00159787801799211
"smash" 0 0.00159787801799211
"snail" 0.0110302228105008 0
"snappishly" 0.00367674093683359 0.00106525201199474
"sneeze" 0.00735348187366718 0.000532626005997369
"snorting" 0.00367674093683359 0.00106525201199474
"snuff" 0 0.00159787801799211
"soaring" 0 0.00159787801799211
"sob" 0.00367674093683359 0.00106525201199474
"softer" 0 0.00159787801799211
"sold" 0 0.00159787801799211
"sole" 0 0.00159787801799211
"solely" 0 0.00159787801799211
"solid" 0.00367674093683359 0.00106525201199474
"solitude" 0 0.00159787801799211
"somewheres" 0 0.00159787801799211
"spared" 0 0.00159787801799211
"speculations" 0 0.00159787801799211
"spoilt" 0 0.00159787801799211
"stakes" 0 0.00159787801799211
"stamping" 0.00735348187366718 0.000532626005997369
"star" 0 0.00159787801799211
"stated" 0 0.00159787801799211
"statement" 0 0.00159787801799211
"stayed" 0 0.00159787801799211
"steam" 0 0.00159787801799211
"stepping" 0 0.00159787801799211
"stirred" 0 0.00159787801799211
"stocking" 0 0.00159787801799211
"stoop" 0.00735348187366718 0.000532626005997369
"store" 0 0.00159787801799211
"stores" 0 0.00159787801799211
"straightening" 0.00367674093683359 0.00106525201199474
"strangers" 0 0.00159787801799211
"stream" 0 0.00159787801799211
"stress" 0 0.00159787801799211
"stunned" 0 0.00159787801799211
"submission" 0 0.00159787801799211
"subsequent" 0 0.00159787801799211
"succeed" 0 0.00159787801799211
"successful" 0 0.00159787801799211
"suggesting" 0 0.00159787801799211
"suggestive" 0 0.00159787801799211
"sulkily" 0.00735348187366718 0.000532626005997369
"summoned" 0 0.00159787801799211
"sundays" 0 0.00159787801799211
"sunders" 0 0.00159787801799211
"supply" 0 0.00159787801799211
"surface" 0 0.00159787801799211
"surveyed" 0 0.00159787801799211
"susceptibility" 0 0.00159787801799211
"suspense" 0 0.00159787801799211
"swelled" 0 0.00159787801799211
"swept" 0 0.00159787801799211
"swift" 0 0.00159787801799211
"swine" 0 0.00159787801799211
"sworn" 0 0.00159787801799211
"symmetrical" 0 0.00159787801799211
"sympathetic" 0 0.00159787801799211
"tables" 0 0.00159787801799211
"tablets" 0 0.00159787801799211
"takes" 0.00735348187366718 0.000532626005997369
"tar-water" 0 0.00159787801799211
"task" 0 0.00159787801799211
"taunting" 0 0.00159787801799211
"tea-things" 0.00367674093683359 0.00106525201199474
"tearing" 0 0.00159787801799211
"tells" 0.00735348187366718 0.000532626005997369
"temporary" 0 0.00159787801799211
"tending" 0 0.00159787801799211
"terrified" 0 0.00159787801799211
"th" 0 0.00159787801799211
"thankless" 0 0.00159787801799211
"thanks" 0 0.00159787801799211
"thereupon" 0 0.00159787801799211
"thieves" 0 0.00159787801799211
"thread" 0 0.00159787801799211
"threat" 0 0.00159787801799211
"threatening" 0 0.00159787801799211
"thumb" 0 0.00159787801799211
"thursday" 0 0.00159787801799211
"ticked" 0 0.00159787801799211
"tidings" 0 0.00159787801799211
"tiers" 0 0.00159787801799211
"ties" 0 0.00159787801799211
"timber" 0 0.00159787801799211
"tingling" 0 0.00159787801799211
"tip" 0 0.00159787801799211
"tiptoe" 0.00735348187366718 0.000532626005997369
"toady" 0 0.00159787801799211
"toasted" 0 0.00159787801799211
"toasting-fork" 0 0.00159787801799211
"tolerably" 0 0.00159787801799211
"toleration" 0 0.00159787801799211
"tomb" 0 0.00159787801799211
"tore" 0 0.00159787801799211
"torment" 0 0.00159787801799211
"tortoise" 0.0110302228105008 0
"torture" 0 0.00159787801799211
"toss-up" 0 0.00159787801799211
"towel" 0 0.00159787801799211
"towelling" 0 0.00159787801799211
"trace" 0 0.00159787801799211
"traced" 0 0.00159787801799211
"tracing" 0 0.00159787801799211
"trades" 0 0.00159787801799211
"tragedy" 0 0.00159787801799211
"tramp" 0 0.00159787801799211
"tramping" 0 0.00159787801799211
"transact" 0 0.00159787801799211
"transaction" 0 0.00159787801799211
"travelling" 0 0.00159787801799211
"tremendously" 0 0.00159787801799211
"tremulous" 0.00367674093683359 0.00106525201199474
"tripped" 0 0.00159787801799211
"trodden" 0 0.00159787801799211
"twenty-five" 0 0.00159787801799211
"u" 0 0.00159787801799211
"ultimately" 0 0.00159787801799211
"uncommonly" 0.00367674093683359 0.00106525201199474
"undecided" 0 0.00159787801799211
"undo" 0.00367674093683359 0.00106525201199474
"uneasily" 0.00735348187366718 0.000532626005997369
"unequal" 0 0.00159787801799211
"unexpected" 0 0.00159787801799211
"ungainly" 0 0.00159787801799211
"ungenerous" 0 0.00159787801799211
"unintelligible" 0 0.00159787801799211
"union" 0 0.00159787801799211
"united" 0 0.00159787801799211
"unlike" 0 0.00159787801799211
"unlikely" 0 0.00159787801799211
"unmoved" 0 0.00159787801799211
"unnecessary" 0 0.00159787801799211
"unseen" 0 0.00159787801799211
"unwonted" 0 0.00159787801799211
"upset" 0.0110302228105008 0
"useless" 0 0.00159787801799211
"value" 0 0.00159787801799211
"varied" 0 0.00159787801799211
"vault" 0 0.00159787801799211
"veal-cutlets" 0 0.00159787801799211
"verbal" 0 0.00159787801799211
"waking" 0 0.00159787801799211
"walnut-shell" 0 0.00159787801799211
"warmed" 0 0.00159787801799211
"wasted" 0 0.00159787801799211
"wave" 0 0.00159787801799211
"weaker" 0 0.00159787801799211
"weakly" 0 0.00159787801799211
"weeping" 0 0.00159787801799211
"weighing" 0 0.00159787801799211
"wharf" 0 0.00159787801799211
"wherever" 0.00735348187366718 0.000532626005997369
"whiles" 0.00367674093683359 0.00106525201199474
"whitewash" 0 0.00159787801799211
"widow" 0 0.00159787801799211
"wilfully" 0 0.00159787801799211
"win" 0.00367674093683359 0.00106525201199474
"windy" 0 0.00159787801799211
"witnesses" 0 0.00159787801799211
"wonderland" 0.0110302228105008 0
"woods" 0 0.00159787801799211
"working-clothes" 0 0.00159787801799211
"works" 0.00367674093683359 0.00106525201199474
"worm" 0.00367674093683359 0.00106525201199474
"wos" 0 0.00159787801799211
"wreak" 0 0.00159787801799211
"wretches" 0 0.00159787801799211
"yawned" 0.00735348187366718 0.000532626005997369
"abandoned" 0 0.00106525201199474
"abear" 0 0.00106525201199474
"abhorrent" 0 0.00106525201199474
"abundantly" 0 0.00106525201199474
"accessories" 0 0.00106525201199474
"accommodation" 0 0.00106525201199474
"accordingly" 0 0.00106525201199474
"accounting" 0.00367674093683359 0.000532626005997369
"accumulated" 0 0.00106525201199474
"accuracy" 0 0.00106525201199474
"accurate" 0 0.00106525201199474
"accused" 0 0.00106525201199474
"aching" 0 0.00106525201199474
"acknowledge" 0 0.00106525201199474
"acknowledging" 0 0.00106525201199474
"acknowledgment" 0 0.00106525201199474
"acquiesced" 0 0.00106525201199474
"acquisition" 0 0.00106525201199474
"acquittal" 0 0.00106525201199474
"actor" 0 0.00106525201199474
"additional" 0 0.00106525201199474
"adjoined" 0 0.00106525201199474
"admirable" 0 0.00106525201199474
"admiralty" 0 0.00106525201199474
"adoration" 0 0.00106525201199474
"adore" 0 0.00106525201199474
"adored" 0 0.00106525201199474
"adoring" 0 0.00106525201199474
"advancing" 0 0.00106525201199474
"advantages" 0 0.00106525201199474
"adventure" 0 0.00106525201199474
"adversary" 0 0.00106525201199474
"adviser" 0 0.00106525201199474
"advisers" 0 0.00106525201199474
"afar" 0 0.00106525201199474
"affecting" 0 0.00106525201199474
"affirmative" 0 0.00106525201199474
"afflicted" 0 0.00106525201199474
"afforded" 0 0.00106525201199474
"after-time" 0.00367674093683359 0.000532626005997369
"agency" 0 0.00106525201199474
"aggravating" 0 0.00106525201199474
"agonies" 0 0.00106525201199474
"agreeing" 0 0.00106525201199474
"agreement" 0 0.00106525201199474
"aha" 0 0.00106525201199474
"ahoy" 0 0.00106525201199474
"aids" 0 0.00106525201199474
"airing" 0 0.00106525201199474
"ajar" 0 0.00106525201199474
"alarmingly" 0 0.00106525201199474
"alick" 0 0.00106525201199474
"all-powerful" 0 0.00106525201199474
"amazed" 0 0.00106525201199474
"amen" 0 0.00106525201199474
"amiss" 0 0.00106525201199474
"amongst" 0 0.00106525201199474
"anchor" 0 0.00106525201199474
"animated" 0 0.00106525201199474
"ankle" 0 0.00106525201199474
"announced" 0 0.00106525201199474
"annoyed" 0.00367674093683359 0.000532626005997369
"anonymous" 0 0.00106525201199474
"answers" 0.00367674093683359 0.000532626005997369
"anticipate" 0 0.00106525201199474
"anticipation" 0 0.00106525201199474
"antwerp" 0 0.00106525201199474
"anxieties" 0 0.00106525201199474
"anywise" 0 0.00106525201199474
"apartment" 0 0.00106525201199474
"apologetic" 0 0.00106525201199474
"apology" 0 0.00106525201199474
"apostrophe" 0 0.00106525201199474
"apostrophizing" 0 0.00106525201199474
"apparent" 0 0.00106525201199474
"apparition" 0 0.00106525201199474
"appearances" 0 0.00106525201199474
"apply" 0 0.00106525201199474
"appreciate" 0 0.00106525201199474
"appreciative" 0 0.00106525201199474
"apprehend" 0 0.00106525201199474
"appropriate" 0 0.00106525201199474
"approved" 0 0.00106525201199474
"approving" 0 0.00106525201199474
"april" 0 0.00106525201199474
"arbor" 0 0.00106525201199474
"arch" 0.00367674093683359 0.000532626005997369
"architecture" 0 0.00106525201199474
"archway" 0 0.00106525201199474
"argued" 0.00367674093683359 0.000532626005997369
"argumentation" 0 0.00106525201199474
"arguments" 0.00367674093683359 0.000532626005997369
"arise" 0 0.00106525201199474
"ark" 0 0.00106525201199474
"aroused" 0 0.00106525201199474
"arranging" 0 0.00106525201199474
"arrest" 0 0.00106525201199474
"arrive" 0 0.00106525201199474
"arrow" 0.00367674093683359 0.000532626005997369
"art" 0 0.00106525201199474
"arterwards" 0 0.00106525201199474
"ass" 0 0.00106525201199474
"assailed" 0 0.00106525201199474
"assembly" 0 0.00106525201199474
"asserting" 0 0.00106525201199474
"assiduity" 0 0.00106525201199474
"associate" 0 0.00106525201199474
"assumption" 0 0.00106525201199474
"atmosphere" 0 0.00106525201199474
"atom" 0.00735348187366718 0
"attends" 0.00367674093683359 0.000532626005997369
"attic" 0 0.00106525201199474
"attired" 0 0.00106525201199474
"attractions" 0 0.00106525201199474
"audibly" 0.00367674093683359 0.000532626005997369
"avail" 0 0.00106525201199474
"available" 0 0.00106525201199474
"average" 0 0.00106525201199474
"averse" 0 0.00106525201199474
"awaited" 0 0.00106525201199474
"background" 0 0.00106525201199474
"band" 0 0.00106525201199474
"banquet" 0.00367674093683359 0.000532626005997369
"barbed" 0 0.00106525201199474
"barely" 0 0.00106525201199474
"bargain" 0 0.00106525201199474
"baring" 0 0.00106525201199474
"bark" 0.00735348187366718 0
"barn" 0 0.00106525201199474
"barrowful" 0.00735348187366718 0
"base" 0 0.00106525201199474
"basest" 0 0.00106525201199474
"baskets" 0 0.00106525201199474
"battle" 0 0.00106525201199474
"battlements" 0 0.00106525201199474
"beacon" 0 0.00106525201199474
"beard" 0 0.00106525201199474
"beastly" 0 0.00106525201199474
"beauties" 0 0.00106525201199474
"becomes" 0 0.00106525201199474
"beds" 0.00367674093683359 0.000532626005997369
"bee" 0.00367674093683359 0.000532626005997369
"beggared" 0 0.00106525201199474
"behave" 0 0.00106525201199474
"behavior" 0 0.00106525201199474
"beholden" 0 0.00106525201199474
"beknown" 0 0.00106525201199474
"belt" 0.00367674093683359 0.000532626005997369
"beneficial" 0 0.00106525201199474
"bereaved" 0 0.00106525201199474
"bestowing" 0 0.00106525201199474
"bib" 0 0.00106525201199474
"bidding" 0 0.00106525201199474
"bide" 0 0.00106525201199474
"big" 0 0.00106525201199474
"bitterly" 0 0.00106525201199474
"black-currant" 0 0.00106525201199474
"blackfriars" 0 0.00106525201199474
"blacking" 0.00367674093683359 0.000532626005997369
"blazes" 0 0.00106525201199474
"blazing" 0 0.00106525201199474
"bleak" 0 0.00106525201199474
"blight" 0 0.00106525201199474
"blighted" 0 0.00106525201199474
"blinding" 0 0.00106525201199474
"blindly" 0 0.00106525201199474
"bloated" 0 0.00106525201199474
"blockhead" 0 0.00106525201199474
"bloody" 0 0.00106525201199474
"blot" 0 0.00106525201199474
"blotchy" 0 0.00106525201199474
"blunt" 0 0.00106525201199474
"blusterous" 0 0.00106525201199474
"boat-cloak" 0 0.00106525201199474
"bodies" 0 0.00106525201199474
"boiled" 0 0.00106525201199474
"boldly" 0.00367674093683359 0.000532626005997369
"bolt" 0 0.00106525201199474
"bolted" 0 0.00106525201199474
"bolting" 0 0.00106525201199474
"bondage" 0 0.00106525201199474
"bones" 0.00367674093683359 0.000532626005997369
"booby" 0 0.00106525201199474
"boor" 0 0.00106525201199474
"border" 0 0.00106525201199474
"borrow" 0 0.00106525201199474
"borrowed" 0 0.00106525201199474
"bower" 0 0.00106525201199474
"box-tree" 0 0.00106525201199474
"boxed" 0.00367674093683359 0.000532626005997369
"boxes" 0 0.00106525201199474
"brass-bound" 0 0.00106525201199474
"breadth" 0 0.00106525201199474
"breakfast-table" 0 0.00106525201199474
"bred" 0 0.00106525201199474
"brewed" 0 0.00106525201199474
"brewer" 0 0.00106525201199474
"brewing" 0 0.00106525201199474
"brighter" 0 0.00106525201199474
"brightly" 0 0.00106525201199474
"brightness" 0 0.00106525201199474
"brilliantly" 0 0.00106525201199474
"brisk" 0 0.00106525201199474
"briskly" 0 0.00106525201199474
"bristling" 0.00367674093683359 0.000532626005997369
"britannia" 0 0.00106525201199474
"broad-brimmed" 0 0.00106525201199474
"broom" 0 0.00106525201199474
"brushes" 0 0.00106525201199474
"brutality" 0 0.00106525201199474
"build" 0 0.00106525201199474
"bull" 0 0.00106525201199474
"bumping" 0 0.00106525201199474
"buoys" 0 0.00106525201199474
"burned" 0 0.00106525201199474
"bushy" 0 0.00106525201199474
"business-like" 0 0.00106525201199474
"butcher" 0 0.00106525201199474
"button" 0 0.00106525201199474
"button-hole" 0 0.00106525201199474
"by-paths" 0 0.00106525201199474
"calc" 0 0.00106525201199474
"caldron" 0 0.00106525201199474
"calls" 0 0.00106525201199474
"canary" 0.00367674093683359 0.000532626005997369
"cancel" 0 0.00106525201199474
"canterbury" 0.00367674093683359 0.000532626005997369
"canvas" 0.00367674093683359 0.000532626005997369
"capitally" 0 0.00106525201199474
"captain" 0 0.00106525201199474
"cares" 0.00735348187366718 0
"caring" 0 0.00106525201199474
"carpenter" 0 0.00106525201199474
"carted" 0 0.00106525201199474
"carved" 0 0.00106525201199474
"cash" 0 0.00106525201199474
"cash-box" 0 0.00106525201199474
"cathedral" 0 0.00106525201199474
"cauldron" 0.00735348187366718 0
"causing" 0 0.00106525201199474
"centre-piece" 0 0.00106525201199474
"ceremonious" 0 0.00106525201199474
"challenged" 0 0.00106525201199474
"chanced" 0.00367674093683359 0.000532626005997369
"changing" 0.00735348187366718 0
"charging" 0 0.00106525201199474
"charm" 0 0.00106525201199474
"charmingly" 0 0.00106525201199474
"chase" 0 0.00106525201199474
"chattered" 0 0.00106525201199474
"cheap" 0.00367674093683359 0.000532626005997369
"cheated" 0.00367674093683359 0.000532626005997369
"checking" 0 0.00106525201199474
"cheeks" 0.00367674093683359 0.000532626005997369
"cheerfully" 0.00367674093683359 0.000532626005997369
